customerid,creditscore,balance,numofproducts,hascrcard,isactivemember
15589488,686,111642.08,1,1,1
15585888,553,0.0,1,0,1
15727915,507,83543.37,1,0,0
15707567,732,145338.76,1,0,0
15737792,818,186796.37,1,0,0
15599433,660,58641.43,1,0,1
15672012,773,0.0,1,1,0
15806983,640,137148.68,1,1,0
15592222,505,80001.23,1,0,0
15608968,714,86402.52,2,0,0
15586959,468,0.0,2,1,0
15646558,611,122874.74,1,1,1
15725811,705,97544.29,1,0,1
15572265,646,170826.55,2,1,0
15794048,667,97133.92,2,0,0
15677610,511,153895.65,1,1,1
15745012,653,0.0,2,1,1
15601589,675,0.0,2,0,1
15686436,523,0.0,2,1,0
15693864,567,134956.02,1,1,0
15760550,741,143637.58,2,0,1
15686137,456,147506.25,1,1,1
15809087,598,0.0,2,1,0
15807663,667,190227.46,1,1,0
15809100,548,172448.77,1,1,0
15794916,725,113980.21,1,1,1
15614215,717,0.0,2,0,1
15805449,594,0.0,2,0,0
15686983,678,76968.12,2,0,1
15808017,545,88293.13,2,1,1
15756804,636,170833.46,1,1,0
15646810,603,108122.39,2,1,0
15710424,435,0.0,1,1,1
15799422,535,0.0,1,1,1
15692750,629,129818.39,3,1,0
15794549,722,163943.89,2,1,1
15803764,561,0.0,2,1,0
15674840,645,101430.3,2,0,1
15653762,501,117301.66,1,0,0
15581229,502,173340.83,1,0,1
15800228,652,0.0,2,1,1
15656333,574,134348.57,1,1,0
15697497,518,105525.65,2,1,1
15585362,749,0.0,1,1,0
15571928,679,0.0,3,1,0
15785519,565,106192.1,1,1,0
15743007,643,45144.43,1,1,0
15777211,515,92113.61,1,1,1
15721935,521,0.0,2,1,1
15591711,739,128366.44,1,1,0
15625021,585,0.0,2,1,1
15702968,733,106545.53,1,1,1
15600462,542,145618.37,1,0,1
15768104,788,141541.25,1,0,0
15780140,435,57017.06,2,1,1
15585255,577,0.0,1,1,0
15772781,703,0.0,3,1,1
15669987,728,125884.95,2,1,0
15697000,728,61825.5,1,1,1
15733119,718,0.0,2,1,0
15782390,621,0.0,1,1,0
15654700,523,102967.41,1,1,0
15632210,657,171770.55,1,1,0
15642041,727,93051.64,2,1,0
15709737,643,161064.64,2,0,1
15792388,645,90612.34,1,1,1
15786014,568,145105.64,2,1,0
15794580,599,0.0,1,0,0
15675964,672,0.0,1,1,1
15814275,685,174912.72,1,1,1
15724848,516,104947.72,1,1,0
15754713,685,135213.71,1,1,1
15693814,806,0.0,2,1,0
15599660,604,116229.85,2,1,1
15746490,648,111201.41,1,1,1
15566091,545,0.0,1,1,0
15655961,756,131899.0,1,1,0
15710404,569,124525.52,1,1,1
15775625,596,0.0,1,1,0
15792328,475,0.0,1,1,1
15719856,646,47134.75,1,1,1
15593773,784,0.0,2,0,0
15733114,552,0.0,2,1,0
15797748,729,0.0,2,0,1
15743411,609,0.0,1,1,0
15753337,555,0.0,3,1,0
15601026,572,138657.08,1,1,1
15658485,785,70302.48,1,1,1
15636731,714,101609.01,2,1,1
15628303,738,0.0,1,1,1
15633461,639,130170.82,1,1,1
15677135,520,133802.29,2,1,1
15590876,764,106234.02,1,0,0
15790782,661,132628.98,1,0,0
15700476,564,103522.75,2,1,1
15634141,708,192390.52,2,1,0
15737795,512,0.0,1,0,1
15790299,592,0.0,3,1,1
15675316,619,0.0,2,0,1
15613630,775,109922.61,1,1,1
15662100,850,128605.32,1,0,1
15668032,577,0.0,1,1,1
15599289,724,68598.56,1,1,0
15754084,710,106518.52,1,1,1
15676521,696,0.0,2,0,0
15804586,376,0.0,1,1,0
15781465,675,121326.42,1,1,0
15729362,745,67226.37,1,1,0
15709295,697,82931.85,2,1,1
15745324,599,0.0,1,1,0
15741336,715,118590.41,1,1,1
15783659,659,145981.87,1,1,1
15620981,684,73309.38,1,0,0
15630328,635,130796.33,2,1,1
15785899,789,151607.56,1,1,0
15606149,571,111577.01,1,0,1
15671139,694,107042.74,1,1,1
15660429,665,156371.61,2,0,1
15571002,706,129605.99,1,0,0
15631681,807,0.0,2,0,1
15731522,771,0.0,2,1,1
15619529,531,132576.25,1,0,0
15628034,629,129101.3,1,1,1
15686164,850,108822.4,1,1,1
15582797,685,137948.51,1,1,0
15753831,642,100433.8,1,1,1
15731815,529,96134.11,3,1,0
15580956,683,115888.04,1,1,1
15602084,663,124626.07,1,1,1
15589805,563,139810.34,1,1,1
15720893,637,0.0,2,0,0
15641009,544,84496.71,1,0,0
15605926,649,116854.71,2,0,1
15805955,638,138333.03,1,1,1
15801488,723,0.0,2,1,1
15605918,635,78992.75,2,0,0
15779711,750,97257.41,2,0,1
15705620,730,122453.37,2,1,0
15685357,750,112940.07,1,0,1
15570060,586,132558.26,1,1,0
15582616,520,0.0,2,1,0
15799515,652,133297.24,1,1,0
15642937,550,0.0,2,1,0
15624729,594,197041.8,1,0,0
15566156,749,71497.79,2,0,0
15792360,668,0.0,2,1,1
15807008,614,128100.28,1,0,0
15704770,773,124532.78,2,0,1
15756475,551,82293.82,2,1,1
15655339,566,142120.91,1,1,0
15613749,569,151839.26,1,1,0
15664521,659,149620.88,2,1,1
15681206,722,168197.66,1,1,0
15745527,655,93147.0,2,1,0
15806926,615,97440.02,2,1,1
15724563,752,65046.08,2,0,1
15782899,661,95357.49,1,0,0
15623521,838,123105.88,2,1,0
15810218,610,0.0,3,0,1
15645621,811,0.0,2,0,1
15608114,587,121286.27,1,0,1
15659557,811,167738.82,2,1,1
15787772,759,104091.29,1,0,0
15691111,648,121980.56,2,1,0
15592089,788,0.0,2,1,1
15633897,725,50880.98,2,1,1
15701301,646,175159.9,2,0,0
15723685,601,105514.69,2,1,0
15701602,521,116497.31,3,0,0
15739189,561,0.0,2,1,0
15573086,564,99824.45,1,1,1
15569050,444,0.0,1,1,0
15750765,650,0.0,1,1,1
15799811,724,0.0,1,1,0
15698442,719,122964.88,1,1,1
15655274,548,0.0,2,0,1
15603594,635,0.0,2,1,1
15585961,496,0.0,2,0,1
15686936,676,89634.69,1,1,1
15770424,541,95710.11,2,1,0
15587451,778,139706.31,1,1,0
15602010,850,103909.86,1,1,0
15600583,633,0.0,1,1,0
15654673,625,173434.9,1,1,0
15717164,485,102238.01,2,1,1
15765014,547,179380.74,2,0,1
15682639,642,0.0,2,1,1
15729279,718,108691.95,1,1,0
15759805,582,0.0,2,1,0
15767864,628,0.0,2,0,0
15769948,737,133377.8,1,0,1
15686345,828,0.0,2,1,1
15688071,609,0.0,1,1,1
15681174,730,116537.6,1,0,0
15667521,631,0.0,2,0,0
15750243,830,0.0,2,0,1
15695475,645,130131.08,2,0,1
15689176,663,0.0,2,0,1
15652955,678,0.0,1,1,0
15668958,521,107316.09,1,1,0
15631054,625,0.0,2,1,1
15581479,523,83181.29,1,1,1
15577478,714,0.0,1,1,1
15780870,580,153946.14,1,1,1
15692317,722,0.0,2,1,0
15593969,630,135483.17,1,1,0
15570417,579,0.0,2,1,0
15779059,670,119624.54,2,1,1
15785980,588,121132.26,2,1,0
15644200,807,0.0,1,1,0
15793949,726,0.0,1,1,0
15645103,812,54817.55,1,1,0
15705860,631,107949.45,1,1,0
15623828,682,0.0,1,0,1
15715003,625,80816.45,1,1,1
15623471,607,98205.77,1,1,0
15798348,600,94684.27,1,1,1
15743016,602,141604.76,1,1,0
15769499,545,0.0,2,1,1
15798521,675,0.0,2,1,0
15706534,581,122949.14,1,0,0
15706186,640,81677.22,2,0,0
15812197,850,80293.98,1,0,0
15650933,490,155413.06,1,1,0
15692991,710,0.0,2,1,1
15631189,613,67111.65,1,1,0
15762198,812,103818.43,1,1,1
15699598,723,0.0,2,1,1
15692744,512,152169.12,2,0,0
15688963,731,0.0,1,1,1
15599131,650,214346.96,2,1,0
15680303,594,0.0,1,1,0
15628674,844,113348.14,1,1,0
15648075,686,170935.94,1,1,0
15586970,695,103023.26,1,1,1
15625698,624,0.0,2,0,1
15790497,503,0.0,2,0,0
15682618,535,111855.04,2,1,1
15762937,743,140348.56,2,1,1
15750929,702,0.0,2,1,0
15729832,658,145512.84,1,1,0
15633650,677,146720.98,2,1,1
15748856,664,107209.73,1,1,1
15589195,766,130933.74,1,0,1
15699911,461,0.0,1,1,0
15663438,688,89772.3,1,1,0
15692583,678,0.0,2,1,0
15591257,796,0.0,2,1,0
15646513,803,0.0,1,1,0
15708063,712,100749.5,3,0,0
15696098,498,0.0,2,1,0
15645517,850,0.0,2,1,1
15649744,628,123981.31,2,1,1
15604304,539,91622.42,1,1,1
15784092,732,126195.81,1,1,1
15585198,715,94267.9,1,0,1
15624347,651,0.0,2,1,1
15621687,813,0.0,2,1,0
15689081,692,0.0,1,1,0
15813168,756,100717.85,3,1,1
15604295,543,0.0,2,1,0
15724127,790,141581.71,2,0,0
15673055,494,0.0,2,1,1
15768201,850,148586.64,1,1,1
15782219,703,0.0,2,1,0
15746410,432,0.0,2,1,0
15780144,512,123403.85,2,1,0
15590476,589,0.0,2,1,0
15624293,514,106511.85,1,1,0
15618182,678,0.0,2,0,0
15660316,420,135549.9,1,0,0
15678886,679,110555.37,2,1,0
15616330,595,0.0,2,1,0
15592229,713,185891.54,1,1,1
15798424,833,130854.59,1,1,1
15714750,690,92578.14,2,0,0
15648800,731,132312.06,1,1,0
15626147,608,144976.5,1,0,0
15626608,479,87070.23,1,0,1
15723250,519,0.0,2,1,1
15592583,731,115414.19,3,0,0
15759381,617,91070.43,1,1,1
15585241,756,117412.19,2,1,0
15589358,848,90018.45,2,1,0
15672704,809,0.0,2,1,0
15789955,698,112414.81,2,0,0
15596800,779,158456.76,1,1,1
15627305,606,0.0,1,1,0
15645316,612,149641.53,1,1,1
15593973,663,122528.18,1,1,0
15647301,549,143734.01,2,1,1
15750258,675,155663.31,1,1,0
15685309,669,0.0,1,1,1
15628205,571,101736.66,1,0,1
15733974,500,125822.21,1,1,0
15762110,628,0.0,2,1,1
15706899,559,0.0,2,1,1
15732660,769,0.0,1,1,1
15656121,733,157791.07,2,0,0
15614220,750,0.0,2,0,1
15645269,583,0.0,2,1,0
15698510,468,181627.14,2,1,0
15569247,727,109679.72,1,0,1
15566251,618,96652.86,1,1,0
15716134,617,190008.32,2,1,1
15763625,793,0.0,2,1,0
15605965,630,0.0,2,1,1
15694821,765,148962.76,1,0,1
15601688,546,0.0,1,1,0
15575581,614,131344.52,2,1,0
15671209,593,101713.84,3,1,0
15616529,613,0.0,1,1,1
15773906,655,0.0,2,0,0
15722993,700,137963.07,1,0,0
15752463,826,129938.07,1,0,1
15589754,652,151421.44,1,0,1
15669899,755,135643.0,1,0,0
15766887,538,122773.5,2,1,1
15768006,729,152303.8,1,1,0
15741295,615,0.0,2,1,1
15811327,700,79415.67,1,0,1
15690007,434,125801.03,2,1,0
15690664,729,0.0,2,1,0
15719348,513,0.0,1,1,0
15781802,755,104817.41,1,1,0
15752731,615,0.0,1,1,0
15600997,747,67495.04,2,0,1
15750776,850,164850.54,1,1,1
15723907,712,154776.42,2,0,0
15633419,622,143124.63,2,1,0
15702430,548,0.0,1,1,1
15710456,607,0.0,2,1,0
15650351,653,102133.38,1,1,1
15590820,699,79932.41,1,0,0
15640454,693,120711.73,1,0,0
15697789,647,122717.53,2,1,1
15808182,478,92363.3,2,1,0
15588670,705,203715.15,1,1,0
15721292,719,0.0,2,1,0
15604217,726,0.0,2,0,0
15651369,626,0.0,2,1,0
15782454,552,0.0,1,1,1
15814032,807,93460.47,2,0,0
15570326,621,0.0,2,1,1
15624428,651,40224.7,1,1,1
15755638,673,168069.73,1,1,1
15600992,652,0.0,2,1,1
15755649,584,130538.77,1,1,0
15795228,756,132623.6,1,1,1
15589257,670,103465.02,2,1,1
15719302,765,126547.8,1,1,1
15639882,528,128262.72,2,1,0
15791279,701,169742.64,1,1,1
15636935,797,0.0,2,1,1
15686909,639,150795.81,1,0,1
15589572,785,129855.72,2,1,0
15779947,363,146098.43,3,1,0
15573769,764,0.0,2,1,0
15578866,676,0.0,1,1,1
15739131,718,65643.3,1,1,0
15813444,590,0.0,2,1,0
15678058,584,104584.16,1,1,0
15769169,645,0.0,1,0,1
15804602,772,99785.28,2,0,0
15651052,399,127655.22,1,1,0
15724334,529,0.0,1,1,0
15569451,463,101257.16,1,1,1
15650098,630,0.0,2,1,1
15724307,780,121313.88,1,0,1
15599268,584,0.0,2,1,0
15594864,752,81523.38,1,1,1
15616451,697,128252.66,1,1,1
15715667,850,0.0,2,0,0
15658969,711,0.0,3,1,0
15738174,452,0.0,2,0,1
15813590,610,0.0,2,1,0
15624229,694,0.0,2,1,1
15674148,579,0.0,1,1,0
15625080,745,0.0,1,1,0
15682528,572,0.0,1,0,1
15696900,505,145541.56,2,1,1
15730038,706,0.0,1,0,0
15812272,693,124601.58,2,1,1
15654654,725,115182.84,2,1,1
15697625,791,163789.49,2,1,0
15616280,536,65733.41,1,1,0
15654229,699,0.0,2,0,1
15628298,500,128486.11,1,1,0
15733387,707,109663.47,1,1,1
15775572,531,88324.31,2,1,0
15613844,557,146445.24,2,1,0
15578515,659,0.0,2,1,0
15607598,575,0.0,2,1,1
15742480,775,109949.05,2,0,1
15749482,772,78653.05,1,1,0
15607537,587,107850.82,1,1,0
15575410,667,83765.35,2,1,0
15684865,771,143773.07,1,1,1
15600700,523,116227.27,1,1,1
15774155,662,103471.52,1,1,1
15634267,717,0.0,2,1,0
15619626,746,137492.35,2,0,1
15660422,569,0.0,2,1,0
15617934,579,129829.59,1,1,1
15760774,519,146329.57,2,1,1
15813132,696,114027.7,1,1,1
15593331,693,146580.69,1,0,1
15616709,587,132122.42,2,0,0
15658052,626,81553.93,1,1,0
15721189,666,0.0,2,1,1
15711288,512,0.0,2,1,0
15770030,689,0.0,2,1,1
15803681,803,0.0,2,1,1
15702789,548,175214.71,1,1,1
15814930,588,125534.51,1,1,0
15658306,693,97705.99,1,1,1
15699523,499,126817.65,2,1,0
15610383,628,46870.43,4,1,0
15615032,624,0.0,2,1,1
15781989,733,120094.93,1,1,0
15647402,628,0.0,2,1,1
15740494,633,0.0,2,1,0
15701265,559,104356.94,2,0,1
15743532,704,147004.34,1,1,0
15794870,744,73023.17,2,1,0
15747591,665,173432.55,1,0,1
15726557,638,165679.92,1,0,0
15732199,837,104678.62,1,0,1
15662291,534,116973.26,3,1,0
15749050,548,0.0,1,1,0
15781586,837,126732.85,1,1,1
15617078,658,148481.09,1,1,0
15723339,554,137654.05,2,1,1
15671322,724,115315.04,1,1,0
15793854,723,99095.73,1,1,1
15756539,585,165610.41,2,0,0
15612064,474,0.0,2,1,0
15625916,562,161628.66,1,1,0
15683195,719,146605.27,1,1,1
15690182,635,113488.68,1,1,0
15721719,743,77002.2,2,1,1
15641690,681,0.0,2,0,1
15634896,521,0.0,2,0,1
15671590,741,0.0,2,1,1
15779182,790,182364.53,1,0,0
15778287,622,0.0,2,1,1
15609510,669,149364.58,1,0,1
15742229,583,127450.14,1,0,1
15658532,520,162278.32,1,1,1
15590993,579,152212.88,2,0,0
15565701,698,161993.89,1,0,0
15597239,548,131468.44,1,1,0
15688880,672,102980.44,1,1,0
15813917,653,143321.97,1,1,0
15679611,734,130404.92,1,0,0
15636589,794,0.0,2,1,1
15687752,641,87505.47,2,0,1
15584363,824,133634.02,1,1,1
15737748,534,151233.62,1,0,0
15803365,653,70263.83,1,0,1
15793247,498,0.0,2,1,1
15572360,683,57657.49,1,0,0
15795166,618,153572.31,2,1,1
15724620,538,134752.08,1,1,0
15800856,643,83132.09,1,1,1
15671097,428,0.0,2,1,0
15683930,593,134096.53,2,1,0
15749004,718,118100.59,2,1,0
15800434,811,76915.4,1,0,0
15709117,823,81576.75,1,1,1
15638806,645,0.0,2,0,0
15662294,710,118327.17,2,1,1
15690079,591,124857.69,2,0,0
15759317,748,90971.85,1,1,1
15750497,850,153147.75,1,1,1
15596181,542,65942.26,1,1,1
15576602,809,0.0,2,1,1
15644833,675,0.0,1,1,0
15734634,607,100912.19,1,0,0
15808689,850,0.0,2,1,1
15720702,789,0.0,1,1,0
15665077,598,0.0,3,1,1
15763612,756,124439.49,2,0,1
15596493,687,0.0,2,1,1
15704483,724,0.0,2,0,0
15598846,700,58781.76,1,1,0
15629244,635,159453.64,2,0,0
15765537,687,142721.52,1,1,1
15729975,613,167795.6,1,0,1
15682773,781,128345.69,2,1,0
15688007,703,165260.98,1,1,1
15574331,593,118233.81,1,0,1
15645572,743,0.0,1,1,0
15742854,640,0.0,2,1,0
15575417,849,143452.74,2,1,1
15796721,778,145018.49,2,1,1
15734942,539,82407.51,1,1,0
15664772,489,79460.98,2,1,1
15576683,568,0.0,1,1,0
15682563,618,126473.99,1,1,0
15650889,710,133537.1,2,1,0
15612108,625,164978.01,1,1,1
15761132,682,128029.72,1,1,1
15645511,727,97403.18,1,1,1
15609824,794,176845.41,3,1,0
15640268,652,0.0,1,1,1
15645778,670,81589.04,1,1,0
15691104,460,119507.58,2,1,0
15714567,568,0.0,2,0,0
15777826,643,94443.77,1,1,1
15668445,521,0.0,2,1,1
15576162,615,92199.84,1,1,1
15778135,575,0.0,1,1,0
15613141,717,135756.96,1,1,1
15635435,648,120633.42,1,0,0
15596552,535,134542.73,1,1,1
15623644,626,0.0,2,1,0
15683403,611,0.0,1,0,1
15615029,734,0.0,1,1,1
15769005,709,154344.49,2,1,1
15746326,591,0.0,2,0,1
15722364,664,189026.53,2,1,1
15704954,431,120764.08,1,1,1
15694409,647,97975.82,2,0,1
15754068,578,0.0,2,1,1
15683841,555,113270.2,2,1,1
15789095,775,0.0,2,0,1
15719958,850,124548.99,2,1,1
15689514,625,201696.07,1,1,0
15621353,645,0.0,2,1,0
15627232,608,114203.47,1,1,1
15745843,689,0.0,2,1,1
15722902,652,125437.64,1,1,1
15791767,769,0.0,2,1,0
15792722,611,64897.75,1,1,0
15723006,489,0.0,2,0,1
15771942,528,135555.66,1,1,0
15774738,632,107764.75,1,1,0
15574004,429,117307.44,2,1,1
15587233,457,73700.12,3,1,1
15808228,768,60603.4,1,1,1
15682834,715,40169.88,2,1,1
15571752,668,92041.87,1,1,1
15743067,625,130483.95,1,1,0
15714466,846,0.0,3,1,0
15617982,661,0.0,2,1,0
15696637,571,151097.28,1,0,1
15690647,582,67563.31,1,1,0
15672756,716,112808.18,1,0,1
15704586,758,0.0,2,0,1
15674526,725,86459.8,1,1,1
15775295,630,118633.08,1,0,1
15684196,627,159441.27,1,1,0
15727281,653,0.0,2,1,0
15787835,775,125212.65,2,1,1
15730540,794,88656.37,2,1,0
15646276,831,146033.62,1,1,0
15582180,561,120268.13,1,1,1
15697095,705,0.0,2,1,0
15748797,636,0.0,1,1,0
15754796,487,135070.58,2,1,1
15628947,693,0.0,2,0,0
15775546,517,0.0,2,1,0
15670481,684,122550.05,2,0,1
15619029,620,0.0,2,1,0
15613282,757,130306.49,1,1,0
15721487,739,0.0,1,1,1
15797276,662,90350.77,1,1,0
15612494,359,128747.69,1,1,0
15629617,572,126873.52,1,0,1
15600821,721,108424.19,1,1,1
15579062,707,0.0,2,0,0
15814268,444,84350.07,1,1,0
15710164,523,0.0,2,0,0
15693904,685,84958.6,2,0,1
15588986,673,99097.36,1,1,1
15797733,503,136622.55,2,0,0
15620507,485,156771.68,1,1,1
15685150,799,167658.33,2,1,1
15667651,585,0.0,2,1,0
15774166,607,109483.54,2,0,1
15649280,521,134504.78,1,1,0
15705657,535,114427.86,1,1,1
15753969,724,83888.54,1,0,1
15742378,520,110029.77,1,1,0
15794874,696,127523.75,1,0,1
15589221,657,139762.13,2,1,1
15596671,603,91611.12,1,0,0
15583668,726,109471.79,1,0,1
15710206,591,150500.64,1,1,0
15799966,792,101609.77,1,0,0
15794560,550,0.0,1,1,1
15626485,601,78892.23,1,1,1
15703143,820,82344.84,1,0,1
15809772,667,0.0,1,1,0
15687959,573,0.0,1,1,1
15585282,755,127706.33,2,0,1
15714993,552,124349.34,1,1,0
15596021,598,0.0,2,1,0
15646615,576,119336.29,2,0,1
15742632,670,0.0,1,0,1
15574068,504,104217.3,1,0,0
15806967,778,0.0,1,1,1
15796334,558,144757.02,1,1,0
15688713,627,0.0,1,1,1
15796179,683,0.0,1,1,0
15598751,556,0.0,3,0,0
15703019,583,0.0,2,0,1
15646302,705,100169.51,1,1,0
15680855,637,145731.83,1,0,1
15697311,697,110802.03,1,1,1
15585367,555,120392.99,1,1,0
15726556,594,135067.52,2,0,0
15676242,632,136556.44,1,1,0
15684198,551,0.0,2,1,1
15774882,687,99587.43,1,1,1
15714227,672,0.0,1,1,1
15608653,521,70731.07,1,1,1
15784280,686,109342.82,2,0,1
15789546,639,0.0,2,1,0
15590320,850,0.0,2,0,1
15678385,465,78247.31,2,1,1
15571778,817,117561.49,1,1,0
15657085,578,88980.32,1,1,1
15640627,611,0.0,2,1,0
15566211,616,103560.57,1,1,0
15669293,517,113308.84,1,0,1
15595067,637,0.0,2,1,1
15753566,806,63763.49,1,1,0
15650391,633,169988.35,1,1,0
15681843,624,180303.24,2,1,0
15814846,691,0.0,1,1,0
15670374,819,120656.86,4,0,0
15762332,568,61592.14,2,1,1
15700223,806,164701.68,1,1,1
15729956,726,80780.16,1,1,1
15594862,552,0.0,2,0,0
15598782,755,154221.37,2,0,1
15745080,634,0.0,1,1,0
15703399,756,101641.14,2,0,1
15732175,776,0.0,1,0,1
15630725,649,92786.66,1,1,0
15640260,595,131081.66,2,1,1
15716822,646,98014.74,1,1,1
15583748,592,0.0,2,1,0
15605968,574,97460.1,1,1,1
15790683,850,104077.19,2,0,1
15607713,850,0.0,2,1,1
15700212,475,0.0,2,0,0
15626710,642,0.0,1,1,1
15716491,710,93656.95,1,0,1
15625824,596,121345.88,4,1,0
15617705,609,141675.23,1,0,1
15761976,797,0.0,2,1,0
15634891,504,102365.49,1,1,0
15744517,735,0.0,1,0,0
15686963,680,0.0,1,1,0
15808189,449,0.0,2,0,1
15580845,685,101868.51,1,0,1
15799156,569,0.0,2,0,0
15694296,631,112392.45,2,1,0
15677049,595,106570.34,2,0,1
15583595,461,0.0,1,1,1
15590146,630,81947.76,1,0,1
15801548,661,144162.3,2,1,1
15660833,796,86350.87,2,0,0
15762277,710,158623.14,1,0,0
15791302,741,0.0,2,1,0
15798975,606,132403.56,1,0,0
15599956,747,0.0,2,0,0
15577274,549,134985.66,1,1,0
15701200,576,0.0,2,1,1
15638149,528,103772.45,1,1,0
15786199,535,133040.32,1,1,1
15701765,575,0.0,2,0,0
15586974,656,0.0,2,1,1
15729040,440,0.0,2,1,0
15788676,539,71460.67,2,1,1
15602497,850,133214.13,1,0,1
15701333,646,96558.66,1,0,0
15812071,744,93806.31,2,0,1
15634375,710,0.0,2,0,0
15738267,544,124043.8,1,1,1
15786800,723,131694.97,1,0,1
15591130,507,0.0,2,0,1
15720662,787,106266.8,1,1,1
15751531,598,0.0,2,1,1
15653595,796,0.0,2,0,1
15568360,569,139840.36,1,1,1
15781210,711,0.0,2,0,0
15668058,661,124098.54,1,1,0
15597131,415,145807.59,1,1,1
15697283,578,0.0,2,1,0
15640953,611,107508.93,2,1,1
15715031,600,0.0,2,0,1
15589660,661,145980.23,1,0,1
15769818,850,212778.2,1,0,1
15782736,573,152522.47,1,0,1
15614818,764,168964.77,1,0,1
15794014,838,0.0,2,1,0
15732448,821,0.0,1,1,1
15723411,607,98266.3,1,1,1
15797686,558,113000.92,1,1,1
15605950,530,137060.88,2,1,1
15812497,654,112146.12,1,1,0
15690678,530,129307.32,1,1,1
15747677,656,163975.09,1,1,1
15618926,520,0.0,2,1,1
15673908,602,158414.85,1,1,1
15727944,701,92072.68,1,1,1
15807294,653,88243.29,2,1,1
15618581,668,0.0,2,1,1
15584364,652,59486.31,1,1,0
15599552,639,0.0,2,1,1
15749177,730,0.0,2,0,1
15718779,780,0.0,1,1,1
15568106,592,119278.01,2,0,1
15779481,628,158741.43,2,1,1
15709994,658,140596.95,1,0,1
15772777,850,0.0,2,1,1
15706815,515,90432.92,1,1,1
15618018,571,104783.81,2,0,1
15671032,760,77992.97,2,1,1
15634281,720,110822.9,1,0,0
15766374,632,119624.6,2,1,1
15600991,694,109052.59,2,1,1
15777576,559,139129.44,1,0,1
15742613,773,152324.66,2,1,0
15649523,581,0.0,2,1,0
15651063,524,127480.58,2,1,0
15683124,713,115029.4,1,0,0
15618314,676,114005.78,1,1,1
15670823,651,116646.76,1,1,0
15607133,717,110864.38,2,1,1
15615012,594,156267.59,1,1,0
15725141,716,109528.28,1,1,0
15623560,668,102482.76,1,1,1
15693018,678,115563.71,1,1,1
15636756,545,0.0,2,1,0
15647474,613,95624.36,2,1,1
15576714,687,0.0,2,1,1
15585047,715,160376.61,1,0,0
15743976,618,37702.79,1,1,1
15793881,721,118273.83,1,0,1
15576517,445,131082.17,2,1,1
15631072,690,94456.0,2,0,1
15730394,709,0.0,2,0,0
15631460,671,0.0,2,1,1
15692002,538,93791.38,1,1,1
15595282,735,0.0,2,1,0
15789548,592,0.0,2,1,1
15758035,747,155973.13,1,0,1
15617518,675,89409.95,1,1,1
15651802,632,97854.37,2,1,0
15631813,621,0.0,2,1,1
15729668,521,60280.62,1,1,0
15741728,591,135216.8,1,1,1
15576676,706,124923.35,2,1,1
15711378,677,0.0,2,1,0
15765520,769,188614.07,1,1,0
15656726,771,62321.62,1,1,1
15647842,601,120782.7,1,1,0
15719309,670,115961.58,2,0,1
15748718,517,115062.61,1,1,0
15594404,834,160602.25,2,1,0
15751158,571,108825.34,3,1,0
15593470,576,166287.85,1,1,1
15695129,718,152663.77,1,0,1
15640865,636,80844.69,2,1,1
15714080,566,97001.36,2,1,0
15648721,711,0.0,2,1,1
15801466,574,122524.61,2,1,0
15750248,619,132292.63,1,1,0
15758726,588,0.0,2,1,1
15781553,760,91502.99,1,1,0
15649121,665,0.0,1,1,0
15674811,739,59385.98,2,1,1
15646037,641,0.0,3,1,1
15722578,685,97956.5,1,1,1
15665695,594,0.0,2,1,1
15801062,557,0.0,2,0,1
15662955,697,141223.68,2,1,0
15770309,656,151762.74,1,0,1
15657386,712,141749.74,2,0,1
15777797,689,75075.14,1,1,1
15783955,697,165686.11,2,1,0
15804516,589,0.0,1,1,0
15681758,525,0.0,2,1,0
15630321,680,0.0,2,1,0
15588248,617,0.0,2,1,1
15591932,680,92961.61,1,1,0
15810347,662,0.0,2,0,1
15595303,736,130812.91,1,1,1
15634950,657,107174.58,1,1,1
15685372,350,152677.48,1,1,1
15745827,617,132005.77,1,1,0
15755868,562,0.0,1,0,0
15735222,705,0.0,2,1,1
15604804,516,127305.5,1,1,1
15718944,573,0.0,2,1,0
15678626,538,0.0,2,0,0
15571550,699,0.0,1,1,0
15723053,504,170291.22,2,0,1
15661528,583,102562.23,1,1,0
15754177,712,111061.01,2,0,0
15683544,626,0.0,1,1,1
15708048,631,124379.14,1,1,0
15701109,663,0.0,1,1,1
15600110,506,57745.76,1,1,0
15651533,570,129293.74,1,1,0
15777904,703,0.0,2,1,1
15655574,698,150777.1,1,1,0
15569423,731,0.0,2,1,0
15718106,625,0.0,2,0,0
15585067,634,108632.48,1,1,1
15675501,616,153861.1,1,1,1
15633233,500,100374.58,1,1,0
15667134,446,0.0,2,0,0
15659105,669,61196.54,1,1,0
15575409,581,116891.72,1,1,0
15752342,704,133656.91,3,1,0
15654851,748,92911.52,1,0,1
15741429,680,119825.75,2,1,1
15682356,655,111852.84,2,1,0
15806447,690,106683.52,2,1,1
15800229,695,139022.24,1,0,1
15663441,700,148571.07,1,1,0
15791991,773,0.0,1,0,1
15775082,749,129776.72,2,0,1
15579706,611,0.0,1,1,0
15718247,606,0.0,2,1,1
15755722,554,0.0,1,0,0
15582259,567,0.0,2,1,1
15716994,559,114739.92,1,1,0
15586880,594,122545.65,2,1,1
15713854,513,0.0,2,1,0
15780835,652,131908.35,1,1,1
15675896,680,105722.69,1,1,1
